-6.2507430, 106.6254440
-6.2507780, 106.6254290
-6.2508140, 106.6254150
-6.2508490, 106.6253980
-6.2508830, 106.6253770
-6.2509170, 106.6253630
-6.2509510, 106.6253540
-6.2509790, 106.6253470
-6.2510190, 106.6253320
-6.2510340, 106.6253250
-6.2510630, 106.6253110
-6.2510920, 106.6252970
-6.2511240, 106.6252810
-6.2511560, 106.6252720
-6.2511910, 106.6252570
-6.2512210, 106.6252440
-6.2512540, 106.6252270
-6.2512920, 106.6252070
-6.2513260, 106.6251850
-6.2513620, 106.6251610
-6.2513980, 106.6251380
-6.2514310, 106.6251120
-6.2514630, 106.6250880
-6.2514970, 106.6250710
-6.2515320, 106.6250540
-6.2515650, 106.6250300
-6.2515980, 106.6250040
-6.2516310, 106.6249840
-6.2516660, 106.6249640
-6.2517000, 106.6249410
-6.2517320, 106.6249170
-6.2517640, 106.6248940
-6.2517960, 106.6248750
-6.2518270, 106.6248560
-6.2518560, 106.6248320
-6.2518840, 106.6248060
-6.2519160, 106.6247870
-6.2519460, 106.6247660
-6.2519760, 106.6247370
-6.2520080, 106.6247100
-6.2520400, 106.6246840
-6.2520720, 106.6246570
-6.2521020, 106.6246320
-6.2521280, 106.6246030
-6.2521520, 106.6245710
-6.2521810, 106.6245420
-6.2522100, 106.6245170
-6.2522420, 106.6244940
-6.2522740, 106.6244710
-6.2523020, 106.6244440
-6.2523310, 106.6244140
-6.2523620, 106.6243860
-6.2523920, 106.6243600
-6.2524230, 106.6243320
-6.2524550, 106.6243040
-6.2524850, 106.6242770
-6.2525120, 106.6242480
-6.2525350, 106.6242180
-6.2525620, 106.6241890
-6.2525950, 106.6241640
-6.2526260, 106.6241370
-6.2526550, 106.6241080
-6.2526780, 106.6240730
-6.2527020, 106.6240400
-6.2527330, 106.6240160
-6.2527620, 106.6239940
-6.2527890, 106.6239670
-6.2528150, 106.6239370
-6.2528380, 106.6239050
-6.2528630, 106.6238740
-6.2528910, 106.6238430
-6.2529160, 106.6238130
-6.2529410, 106.6237810
-6.2529700, 106.6237560
-6.2529970, 106.6237290
-6.2530220, 106.6236980
-6.2530450, 106.6236660
-6.2530690, 106.6236360
-6.2530960, 106.6236090
-6.2531240, 106.6235820
-6.2531520, 106.6235540
-6.2531790, 106.6235270
-6.2532040, 106.6234980
-6.2532300, 106.6234710
-6.2532570, 106.6234430
-6.2532820, 106.6234110
-6.2533090, 106.6233820
-6.2533380, 106.6233560
-6.2533650, 106.6233300
-6.2533900, 106.6233030
